voxel_id,R_nm,theta_rad,D,sigma,R_norm,cos_theta,x_norm,z_norm
232,396.6824575856716,0.6560240298815527,8.571058091179227,0.3086247856022423,7.933649151713432,0.7924237151331465,4.8392961333830975,6.2868117353636945
233,5924.168464167337,2.902439035735699,0.017851738198756496,0.0007670142599699534,118.48336928334675,-0.9715388141719077,28.06639007329617,-115.11119209263494
235,5027.560415431034,2.8077544728107426,0.028530371474860712,0.0008770212469933409,100.55120830862069,-0.944791642493793,32.947786789389944,-94.99994125263726
236,2662.143832158232,0.34628269378407456,0.1754631110451227,0.0067042853570998635,53.242876643164635,0.9406408757725805,18.07081923287226,50.08242611427785
237,503.53627498850085,2.907205323320869,2.741697937107349,0.13448905970399275,10.070725499770017,-0.9726568146495073,2.3388969105412265,-9.795359785815872
240,85.7446428480148,1.1714228420979171,163.48934320770675,3.937245218463427,1.7148928569602961,0.3888412071111249,1.5799390030591536,0.6668210085666872
242,2564.72908503112,3.0095591840609695,0.10532461668985763,0.0009615964123854579,51.2945817006224,-0.9912962367648666,6.752941124657711,-50.84812580625498
243,157.85081295370958,3.1246228039998902,27.51903978694859,0.6996008529876103,3.1570162590741915,-0.999856015557834,0.053571519766145784,-3.1565616978492197
244,688.7625150430126,1.145257701955117,2.2246973998184383,0.029168861451012246,13.775250300860252,0.4128114300006936,12.546725466716861,5.686580775315606
245,998.9817335750372,2.965248554067826,0.6319903486876985,0.02434925971161804,19.979634671500744,-0.9844916308058023,3.505058286709404,-19.669783120649917
247,984.7254974219858,0.48595553067196107,1.3578120115883634,0.060863446957056214,19.694509948439716,0.884229068918065,9.19838941885911,17.414458194506416
249,317.6997480376596,1.2292090964407985,10.861743007864018,0.5166020101168546,6.353994960753193,0.3349830402571481,5.986887547857467,2.1284805497317025
250,410.1733972770902,0.16431236493672738,8.393678213244133,0.1884382518966752,8.203467945541805,0.9865310677894651,1.3418740358884225,8.092975991892006
251,1253.4224113166924,1.2398521275742704,0.6717878973094339,0.030386068050433472,25.06844822633385,0.3249361362614423,23.70813296646194,8.145644708734928
253,471.0758368079756,2.2950207558151487,3.4377823020386504,0.14686722459018103,9.42151673615951,-0.6625547288501079,7.056843276778144,-6.2422704664829185
254,170.16311954082835,2.6180859769313862,22.336869049300436,0.8521005396978694,3.403262390816567,-0.8660714495814128,1.7013597439100374,-2.947468392120409
255,161.01922668400397,2.160835894990539,29.342174195980075,1.3110758742368485,3.2203845336800794,-0.556393901300602,2.675877615090012,-1.7918023143823791
256,1995.3182103741547,0.6298709563811394,0.303701718022069,0.014001974229232297,39.906364207483094,0.8081035269557982,23.50646401735871,32.24847366404972
257,2827.6856024875788,2.409124649258242,0.09429024244989305,0.0026676392494968068,56.553712049751574,-0.7435262974235137,37.81784592136408,-42.04917212590735
259,69.47264490200698,2.386003796721545,159.0935464866479,3.2735447848755452,1.3894528980401395,-0.7278678800017837,0.952772025220815,-1.0113381352588109
260,943.4106084265513,1.782532052959166,1.0918724813818736,0.008147999171808756,18.868212168531027,-0.21015717882363297,18.44683993964562,-3.9652902387842226
264,101.79761268613383,2.9520067129038967,58.14279720005452,2.3356476616739696,2.0359522537226766,-0.9820823497196386,0.38367982545159107,-1.99947277325296
266,113.298008288531,3.0301967000060968,48.63447152347912,1.5955519719079103,2.26596016577062,-0.9938018841397905,0.25189707066366784,-2.2519154821285543
267,204.18120163085612,2.934597571699798,16.14750620219893,0.572305388775946,4.083624032617123,-0.9786529031319026,0.8392666574834573,-3.9964505148199536
268,106.81789576058297,0.6113803222919304,105.96455213825753,5.227597575198426,2.1363579152116596,0.8188564955377697,1.2262657953564768,1.749370555664595
269,88.47620125049892,2.2971713425702864,101.73113674236934,3.7927418936903594,1.7695240250099784,-0.6641640139676025,1.3228729679046995,-1.1752541792627356
270,55.50809911526037,1.0973734546089704,384.4564786893116,17.933886782709205,1.1101619823052074,0.45593535069806396,0.9880584814852726,0.5061620927339826
272,118.51490188251965,0.4931214453647683,99.77546302529473,2.2761179641701403,2.370298037650393,0.8808595295316818,1.1220463394698945,2.0878996142945936
273,65.09302680192418,3.0623598900563813,139.93507913994915,2.2588627540727924,1.3018605360384836,-0.9968627263794906,0.10304211549435939,-1.297776243321188
274,928.1973436608054,2.281227868169762,0.9182946213336715,0.03376233456808469,18.563946873216107,-0.6521609748431545,14.072966353050866,-12.106681689773147
275,1445.0089419773499,0.8385171847187193,0.5694935776242115,0.024374263753845507,28.900178839546996,0.6685662598452125,21.491692487624814,19.321684475613687
280,3354.3428545952024,1.0098339603532565,0.09784121066352808,0.0022968617525685377,67.08685709190405,0.5320013217025632,56.805361719581114,35.69029664176393
281,61.983065844411485,1.4844028061622947,281.59431406305646,5.8196411630605,1.2396613168882298,0.08628608949118062,1.2350378765659584,0.10696552732777259
282,122.59953687009859,1.8636165528713293,62.34006975051644,1.744905180151591,2.451990737401972,-0.2886535487029235,2.347618357820361,-0.7077758277377774
284,171.46981235045726,1.5839323415628166,33.58301479937249,0.6376945754078633,3.4293962470091452,-0.013135636990595308,3.429100371727975,-0.04504730419762205
285,841.2177214369085,0.33209031075794765,1.9486111422246346,0.03841541446943675,16.82435442873817,0.9453629265758514,5.485073364306867,15.905120940501304
286,391.1312053381875,0.5267646246568404,8.748420901138521,0.3138949345486211,7.82262410676375,0.8644381419897421,3.932739749988102,6.762174648335022
287,63.77869841455808,1.2600967630284372,264.044588854949,7.608661754934784,1.2755739682911615,0.30572477980194035,1.214499396000435,0.3899745705769026
290,82.63631179242883,0.7847472524330721,180.08630967977868,2.7732468494810596,1.6527262358485766,0.707566894915613,1.1678929916407252,1.1694143708449465
291,3073.82241467112,2.3337704956494836,0.0781867219313629,0.0035971067675066777,61.4764482934224,-0.6910741796329434,44.434183319429536,-42.48478607112394
292,64.63783814470857,2.981780357046736,147.7196176513139,1.7179871048077882,1.2927567628941714,-0.9872571705623009,0.20572012987496266,-1.276283383960179
293,4828.353602901419,1.442379382456414,0.04316500059630734,0.0009328822412894383,96.56707205802839,0.12806428316995755,95.77192615894923,12.366792860933042
294,81.59799662441905,0.02703326519432903,204.49747583284207,5.763273830205201,1.6319599324883811,0.9996346235386278,0.044111832381091017,1.6313636527431472
