voxel_id,R_nm,theta_rad,D,sigma,R_norm,cos_theta,x_norm,z_norm,epsilon,f,f_scaled
4097,927.893749745014,1.2167126718217798,1.374560764636836,0.0613151585352719,18.55787499490028,0.3467310117252694,17.40662994141628,6.434590772452853,1.3281986045343298e-08,0.31813424584769334,-0.2594914131355277
4098,1080.001225594473,0.3635853497950401,1.0994231343324503,0.0327842733445029,21.60002451188946,0.9346277846883204,7.681562271661787,20.18798305876067,1.3281986045343298e-08,0.09478563099304567,-0.3372873432395563
4101,214.8641311185676,0.4589935498191002,26.47523886426131,1.1704709048137465,4.297282622371352,0.8964988552781072,1.903894091887788,3.85250895176242,1.3281986045343298e-08,3.276209914205719,0.770854121300725
4104,226.6396445250454,1.886906139454076,18.51620894756623,0.3591304614097853,4.532792890500908,-0.3108714860706129,4.308201865304564,-1.4091160619203262,1.3281986045343298e-08,2.918646508525965,0.6463090117009923
4105,4429.953588817395,1.912820318429485,0.0462897075210685,0.00089011359899,88.5990717763479,-0.3353945353227963,83.46721506721859,-29.715644508459285,1.3281986045343298e-08,-3.0728353554314496,-1.4406208965562237
4106,80.14743568711565,2.0270251254691285,131.02376451809425,1.36865160927324,1.6029487137423128,-0.4405657637064383,1.4389996634105655,-0.7062043242521351,1.3281986045343298e-08,4.875378715385055,1.3278704446929899
4107,1686.6127126642866,2.1925271178691617,0.278766229213895,0.0106370849561921,33.73225425328573,-0.5824429431171195,27.41999106997389,-19.647113445258714,1.3281986045343298e-08,-1.2773816888618639,-0.8152353841348879
4108,1824.232489759648,0.3246963120376986,0.4121600763581971,0.0122972326726629,36.484649795192965,0.94774765294865,11.639368769797116,34.57824121204758,1.3281986045343298e-08,-0.8863434380174281,-0.6790304452751011
4109,4606.572675718623,0.9579413452359796,0.0582983229284443,0.0027423562548386,92.13145351437248,0.5752052022005192,75.36437230855782,52.99449134776234,1.3281986045343298e-08,-2.8421817244474923,-1.360280511342973
4110,648.500555360695,0.0544997812686716,2.956816364302469,0.1148136290038474,12.9700111072139,0.9985152544779172,0.7065128966451796,12.9507539413011,1.3281986045343298e-08,1.0841131414056697,0.007311408358439391
4111,245.02631085685516,1.4282984343686862,18.59383582264182,0.3582017513330129,4.900526217137102,0.1420161297722446,4.850856167601852,0.6959537672052301,1.3281986045343298e-08,2.922830119121066,0.6477662308453812
4112,2988.18486812365,1.3490943777421236,0.1180612240604544,0.0040540481304223,59.76369736247301,0.2198902339532889,58.300958183392495,13.141453394947746,1.3281986045343298e-08,-2.1365518286007608,-1.114498221211779
4113,2255.4206913969138,2.3069560891849954,0.146850994757647,0.0010525196508734,45.10841382793828,-0.6714470518664758,33.42770432297414,-30.287911479142124,1.3281986045343298e-08,-1.918336756944091,-1.0384903871211322
4114,592.5314017489093,0.5250133717536143,3.654365032293674,0.1655568298152095,11.850628034978186,0.8653172394487731,5.939826006566612,10.254552736961562,1.3281986045343298e-08,1.2959223559695805,0.08108797895560561
4115,2222.7480892635417,1.9838983472881797,0.1791183241071909,0.00453697957984,44.45496178527083,-0.4014523331952533,40.71540675401425,-17.846548130802802,1.3281986045343298e-08,-1.7197085888406962,-0.9693049879078026
4116,187.8734212107209,0.96350823911598,33.221599049372074,0.446063506744723,3.7574684242144185,0.5706425426999996,3.085627690129458,2.1441713357086765,1.3281986045343298e-08,3.50320023856713,0.8499185176472316
4117,920.7167991099844,1.1998259915470622,1.3023216315348518,0.012944119545729,18.414335982199688,0.3625199316693772,17.161719532834862,6.675563822003986,1.3281986045343298e-08,0.2641485523070902,-0.27829550217828036
4119,240.66086015972311,0.2247748237774299,22.808706470360278,0.5371573268199084,4.813217203194462,0.9748443206032332,1.0728028497737017,4.692137454363901,1.3281986045343298e-08,3.1271423263867972,0.7189314727081465
4122,2582.467215244061,2.2485927799251524,0.1139344462968949,0.0048420921934635,51.649344304881225,-0.6270780808856845,40.23258754648632,-32.38817170570888,1.3281986045343298e-08,-2.1721319118899283,-1.1268913389146173
4123,4005.616013570289,0.6258819588018368,0.0859025556786298,0.0012867300097759,80.11232027140576,0.8104467724779673,46.93078110240359,64.92677139968204,1.3281986045343298e-08,-2.454541544029152,-1.2252591752985837
4125,6880.149571891462,3.1345616209295333,0.0142944225785324,0.0001482412179232,137.60299143782925,-0.9999752823916924,0.9674831555801414,-137.59959022098494,1.3281986045343298e-08,-4.2478849180986264,-1.8499096387564657
4128,534.0132671013969,2.0855986033985165,2.9326032309606576,0.1030993444188952,10.680265342027935,-0.4923627621766202,9.295997122404698,-5.2585649445801,1.3281986045343298e-08,1.0758905078286074,0.004447332270712233
4129,2585.280756896758,0.2612172455426777,0.1854933311734629,0.0046711198276368,51.70561513793516,0.966076332112385,13.353321280462984,49.951571022071,1.3281986045343298e-08,-1.684736276524679,-0.9571235666516926
4131,1853.9103076359056,1.6210394136559798,0.2797288629070296,0.0132985159307838,37.07820615271812,-0.0502219508574276,37.031416482395365,-1.8621398472833797,1.3281986045343298e-08,-1.2739344442424698,-0.8140346531536978
4132,1107.128171851456,0.5542999887157465,1.0894506419466754,0.0173025594222369,22.14256343702912,0.8502690982636978,11.654699100375655,18.82713744684948,1.3281986045343298e-08,0.08567358316865542,-0.3404612166755396
4134,622.5794225378482,2.5156075234987503,1.7756902508388237,0.0533561855108155,12.451588450756963,-0.8103863291564496,7.295334535496791,-10.09059705677578,1.3281986045343298e-08,0.5741892285275072,-0.17030332684132454
4137,600.5797838625679,1.5089430808107025,2.607827433341125,0.0669846254823505,12.011595677251355,0.0618138135887931,11.988625876110808,0.7424825360975689,1.3281986045343298e-08,0.9585174787708965,-0.03643558957151285
4138,3435.5236006341293,2.358502764566315,0.0591661202467554,0.0014285086067863,68.71047201268259,-0.7087370924219976,48.47336237365771,-48.69766015321169,1.3281986045343298e-08,-2.8274059695572085,-1.3551338772551509
4139,1664.036486531632,2.5955512485764163,0.2565761112731637,0.0089395512460378,33.28072973063264,-0.8545869439764753,17.282960612666326,-28.44127711380837,1.3281986045343298e-08,-1.3603298765109246,-0.8441275776808462
